     time   lidar_F   lidar_R      gyro compass_x compass_y
  12.3500  5.563645  3.713901 -0.060168 -0.449171  0.842927
  12.3550  5.197921  4.246248 -0.063004 -0.461691  0.842626
  12.3600  5.404728  4.096515 -0.063448 -0.434157  0.883966
  12.3650  5.668112  4.337164 -0.066548 -0.463633  0.895509
  12.3700  5.513041  4.654093 -0.064236 -0.492970  0.866613
  12.3750  5.205224  4.437902 -0.059162 -0.496188  0.886372
  12.3800  5.771707  4.027836 -0.060702 -0.456602  0.928124
  12.3850  5.633072  4.084014 -0.064239 -0.441892  0.899615
  12.3900  5.408657  4.696036 -0.066583 -0.484485  0.943661
  12.3950  5.598466  4.364695 -0.070979 -0.443318  0.842071
  12.4000  5.687784  3.881403 -0.068721 -0.485289  0.940568
  12.4050  5.373767  4.000795 -0.066176 -0.516824  0.818910
  12.4100  5.596536  4.300457 -0.061666 -0.423891  0.823487
  12.4150  5.186229  4.274157 -0.066391 -0.465942  0.853303
  12.4200  5.386032  4.163138 -0.065694 -0.457567  0.968698
  12.4250  5.326517  4.266656 -0.067695 -0.464609  0.987946
  12.4300  5.544585  4.446641 -0.062981 -0.435234  0.916575
  12.4350  5.381521  4.654607 -0.066096 -0.462580  0.859935
  12.4400  5.389979  4.491236 -0.067501 -0.458754  0.907226
  12.4450  5.464106  4.411168 -0.072260 -0.462766  0.875120
  12.4500  5.298679  4.069272 -0.070656 -0.460428  0.859552
  12.4550  5.004484  4.172162 -0.074781 -0.464813  0.971628
  12.4600  5.334336  4.165739 -0.070125 -0.486548  0.904815
  12.4650  5.730281  4.470976 -0.072418 -0.443865  0.927204
  12.4700  5.023130  4.080887 -0.066612 -0.425939  0.914665
  12.4750  5.561655  4.027008 -0.071550 -0.445169  0.937734
  12.4800  5.498309  4.183951 -0.070096 -0.451852  0.910123
  12.4850  5.688366  3.855768 -0.062667 -0.447687  0.835996
  12.4900  5.267587  4.101973 -0.065717 -0.464245  0.898869
  12.4950  5.547765  4.481691 -0.064285 -0.435480  0.825249
  12.5000  5.297544  4.013679 -0.072382 -0.461802  0.870852
  12.5050  5.428094  4.114056 -0.074610 -0.457575  0.908285
  12.5100  5.690889  4.325176 -0.072846 -0.420721  0.839191
  12.5150  5.487471  3.955538 -0.076845 -0.411586  0.941254
  12.5200  5.064802  4.252504 -0.072317 -0.495384  0.803513
  12.5250  4.886223  4.192859 -0.075517 -0.486590  0.865285
  12.5300  5.870436  4.201750 -0.071255 -0.465588  0.952600
  12.5350  5.637493  4.198518 -0.075901 -0.435518  0.872163
  12.5400  5.550857  4.308561 -0.074391 -0.425279  0.889577
  12.5450  5.600934  4.267536 -0.069142 -0.496613  0.856617
  12.5500  5.328644  4.389760 -0.075809 -0.471869  0.932024
  12.5550  5.405793  4.331337 -0.080366 -0.445047  0.945406
  12.5600  5.803317  4.570160 -0.075687 -0.415457  0.925504
  12.5650  5.521117  4.631003 -0.072802 -0.444581  0.837192
  12.5700  5.693334  4.184624 -0.072119 -0.495910  0.868531
  12.5750  5.318727  3.974000 -0.074792 -0.422316  0.902577
  12.5800  5.286680  4.184464 -0.066799 -0.444495  0.906599
  12.5850  4.900355  4.065180 -0.067762 -0.469473  0.983752
  12.5900  5.698524  4.178126 -0.072784 -0.458810  0.958236
  12.5950  5.406725  3.983281 -0.070113 -0.410090  0.887794
  12.6000  5.484004  4.272930 -0.075416 -0.469225  0.877974
  12.6050  5.030850  4.580549 -0.073597 -0.474690  0.966859
  12.6100  5.373834  4.075678 -0.076043 -0.483256  0.891658
  12.6150  5.412501  4.398911 -0.067562 -0.434297  0.912218
  12.6200  5.585197  4.377333 -0.077261 -0.441424  0.795155
  12.6250  5.727679  4.060780 -0.073736 -0.416451  0.877013
  12.6300  5.591241  4.640281 -0.080064 -0.436012  0.874176
  12.6350  5.241890  4.026653 -0.077806 -0.433912  0.831430
  12.6400  5.114853  4.213946 -0.073165 -0.456705  0.839634
  12.6450  5.078431  4.296922 -0.084741 -0.437983  0.852594
  12.6500  5.370689  3.980866 -0.075625 -0.423452  0.911185
  12.6550  4.939556  4.203909 -0.080930 -0.430515  0.924520
  12.6600  5.417708  3.937361 -0.072850 -0.452603  0.862273
  12.6650  5.243393  4.525233 -0.074357 -0.492705  0.966069
  12.6700  5.211129  4.195814 -0.074594 -0.433102  0.872286
  12.6750  5.017101  4.178952 -0.078065 -0.402295  0.929564
  12.6800  5.112682  4.395384 -0.078699 -0.480981  0.879164
  12.6850  5.380515  4.634890 -0.086334 -0.404508  0.928296
  12.6900  5.154735  4.241813 -0.078411 -0.444534  0.840167
  12.6950  4.913410  4.134381 -0.077789 -0.445033  0.963523
  12.7000  4.826099  4.132909 -0.073996 -0.417589  0.876065
  12.7050  5.187205  4.226366 -0.081931 -0.458917  0.880662
  12.7100  5.237185  4.344787 -0.082405 -0.456929  0.851238
  12.7150  5.253232  4.268508 -0.089957 -0.424180  0.933020
  12.7200  5.070795  4.165667 -0.089339 -0.468946  0.844242
  12.7250  4.772178  4.452549 -0.073346 -0.439288  0.909029
  12.7300  5.403190  3.551207 -0.090254 -0.458836  0.917162
  12.7350  5.392990  4.516976 -0.087433 -0.444889  0.998932
  12.7400  5.003143  4.271021 -0.080587 -0.435613  0.907129
  12.7450  5.394746  4.243306 -0.085392 -0.452104  0.859863
  12.7500  5.378891  4.626076 -0.083943 -0.429152  0.964361
  12.7550  4.860933  4.111588 -0.081774 -0.423075  0.921104
  12.7600  5.100910  4.354812 -0.093533 -0.419160  0.986828
  12.7650  5.002925  4.191672 -0.090949 -0.431166  0.935494
  12.7700  4.671353  4.216796 -0.093366 -0.399478  0.974082
  12.7750  5.286396  4.253988 -0.076171 -0.459003  0.866948
  12.7800  5.592651  4.564019 -0.087201 -0.435724  0.953610
  12.7850  5.366022  4.228031 -0.087211 -0.427131  0.836819
  12.7900  4.782375  4.215510 -0.091566 -0.433845  0.854598
  12.7950  5.313142  4.517218 -0.088254 -0.433843  0.910448
  12.8000  5.333314  4.462979 -0.084674 -0.448521  0.866816
  12.8050  5.656764  4.291318 -0.088734 -0.458190  0.889030
  12.8100  5.275825  4.415589 -0.083755 -0.419132  0.912309
  12.8150  5.455925  3.936075 -0.084428 -0.441298  0.920485
  12.8200  5.118066  4.410854 -0.093982 -0.415071  0.873853
  12.8250  5.074628  4.103884 -0.090326 -0.388189  0.857045
  12.8300  5.081815  4.138520 -0.098025 -0.440642  0.820067
  12.8350  5.414298  3.999346 -0.091026 -0.378264  0.891719
  12.8400  4.700039  4.075620 -0.092390 -0.458534  0.909204
  12.8450  5.257306  4.249793 -0.089387 -0.444463  0.899317
  12.8500  5.388014  4.132959 -0.096154 -0.474068  0.949169
  12.8550  5.075709  4.387223 -0.089108 -0.442773  0.868358
  12.8600  4.739336  4.039322 -0.098511 -0.430604  0.827647
  12.8650  4.982120  4.065674 -0.096325 -0.434734  0.847924
  12.8700  4.766085  4.323882 -0.095970 -0.427558  0.999156
  12.8750  5.477215  4.221262 -0.096292 -0.430198  0.904423
  12.8800  4.990445  4.302177 -0.102248 -0.436650  0.859929
  12.8850  5.405071  4.108301 -0.092529 -0.420570  0.969064
  12.8900  5.044085  4.438059 -0.097716 -0.439098  0.894456
  12.8950  4.946791  4.214687 -0.100838 -0.412811  0.882157
  12.9000  5.000505  3.793574 -0.096841 -0.411159  0.964713
  12.9050  4.969151  4.346618 -0.090821 -0.429817  0.954416
  12.9100  5.811386  4.211477 -0.094808 -0.436589  0.832901
  12.9150  5.123756  4.447065 -0.097385 -0.441358  0.926467
  12.9200  4.822422  4.519798 -0.099946 -0.440576  0.861945
  12.9250  5.567940  4.624987 -0.103107 -0.420239  0.912802
  12.9300  5.305901  3.547340 -0.098175 -0.396318  0.882508
  12.9350  4.827775  4.143740 -0.101934 -0.426079  0.894758
  12.9400  5.052252  4.571111 -0.112189 -0.417820  0.887208
  12.9450  5.454637  4.759457 -0.102873 -0.414363  0.861951
  12.9500  5.080488  4.144127 -0.095559 -0.417477  0.883579
  12.9550  4.862720  4.276308 -0.097677 -0.428082  0.885767
  12.9600  4.893114  3.908123 -0.093371 -0.408736  0.906101
  12.9650  4.994403  4.621243 -0.104398 -0.446740  0.868366
  12.9700  5.274956  4.251712 -0.105280 -0.410148  0.910866
  12.9750  5.309893  4.880793 -0.091329 -0.412503  0.932082
  12.9800  4.938713  4.281127 -0.092703 -0.383286  0.982731
  12.9850  5.383233  4.310261 -0.107186 -0.417605  0.918605
  12.9900  4.682148  4.041044 -0.108971 -0.410837  0.953763
  12.9950  4.874476  4.074646 -0.105213 -0.411320  0.960259
  13.0000  5.163857  4.482827 -0.102274 -0.387253  0.952297
  13.0050  5.509326  3.985277 -0.106470 -0.373362  0.946093
  13.0100  4.902209  4.386099 -0.104474 -0.417562  0.876737
  13.0150  4.964269  4.057270 -0.099854 -0.421923  1.006673
  13.0200  4.603818  4.524589 -0.100335 -0.390519  0.801001
  13.0250  5.246628  4.635263 -0.099099 -0.424520  0.832338
  13.0300  5.078308  4.391968 -0.092181 -0.387523  0.865395
  13.0350  4.983764  4.084459 -0.094183 -0.427407  0.959005
  13.0400  4.816856  4.124876 -0.099103 -0.392767  0.935151
  13.0450  4.774927  4.664554 -0.093493 -0.381278  0.969680
  13.0500  4.941032  4.390321 -0.094244 -0.407591  0.875529
  13.0550  5.008013  4.249048 -0.095277 -0.410018  0.965064
  13.0600  4.782680  4.412342 -0.087060 -0.390659  0.973977
  13.0650  4.909305  4.311164 -0.082022 -0.415192  0.868702
  13.0700  5.307911  4.401793 -0.078210 -0.366882  0.824213
  13.0750  4.661256  3.712178 -0.076191 -0.468524  0.924338
  13.0800  4.717364  4.197948 -0.084236 -0.390884  0.893329
  13.0850  5.344182  4.439395 -0.082194 -0.422327  0.945782
  13.0900  4.745295  4.051537 -0.085060 -0.403115  1.024468
  13.0950  4.685076  4.278816 -0.080675 -0.400742  0.876517
  13.1000  5.053323  4.586587 -0.075925 -0.381086  0.952090
  13.1050  4.932382  4.365409 -0.085235 -0.429175  0.955849
  13.1100  4.793942  4.194104 -0.077766 -0.406535  0.875640
  13.1150  4.985042  4.492279 -0.083416 -0.369993  0.942451
  13.1200  5.331323  4.371329 -0.087956 -0.401807  0.919551
  13.1250  5.425628  4.408487 -0.088343 -0.406417  0.914720
  13.1300  4.872914  4.283525 -0.089440 -0.443706  0.918087
  13.1350  4.540817  4.344253 -0.090473 -0.396356  0.893660
  13.1400  4.765206  4.476983 -0.098810 -0.418401  0.852209
  13.1450  4.679808  4.457919 -0.104652 -0.400386  0.928956
  13.1500  4.306474  4.024406 -0.099142 -0.427999  0.925553
  13.1550  4.822392  4.358087 -0.113445 -0.410294  0.915301
  13.1600  4.861155  4.228732 -0.113299 -0.432087  0.874851
  13.1650  4.969354  4.331880 -0.104066 -0.408601  0.892926
  13.1700  4.641895  4.120756 -0.114864 -0.424172  0.893639
  13.1750  4.966819  3.841395 -0.115275 -0.419855  1.015063
  13.1800  5.179121  4.631627 -0.108666 -0.419450  0.858857
  13.1850  5.281873  4.600019 -0.117142 -0.432789  0.841229
  13.1900  4.610314  4.579200 -0.118503 -0.410097  0.920229
  13.1950  5.057312  4.332823 -0.106566 -0.381322  0.899258
  13.2000  5.118315  4.320028 -0.109383 -0.379095  0.886558
  13.2050  5.000936  4.507289 -0.117044 -0.421906  0.822001
  13.2100  4.752949  4.164648 -0.119225 -0.406182  0.909329
  13.2150  4.844686  4.184140 -0.122035 -0.409700  0.946116
  13.2200  4.875108  4.407587 -0.110555 -0.365723  0.923775
  13.2250  4.511191  4.096486 -0.125703 -0.403379  0.999832
  13.2300  4.996621  4.393121 -0.112341 -0.424515  0.931737
  13.2350  4.693264  4.343307 -0.112896 -0.434271  0.979458
  13.2400  4.788097  4.244027 -0.117699 -0.416211  0.931617
  13.2450  4.524968  4.973061 -0.108485 -0.436963  0.901948
  13.2500  4.413274  4.683005 -0.112008 -0.435932  0.896730
  13.2550  4.484851  3.708594 -0.114918 -0.403812  0.893378
  13.2600  4.567301  4.411421 -0.102744 -0.364444  0.947541
  13.2650  4.823993  4.448701 -0.101710 -0.388629  0.934512
  13.2700  4.524837  4.329252 -0.109257 -0.432867  0.869618
  13.2750  5.095545  4.105558 -0.088900 -0.406052  0.978388
  13.2800  4.694713  4.566387 -0.105239 -0.378183  0.922184
  13.2850  4.965873  3.844885 -0.093925 -0.375612  0.944969
  13.2900  4.406887  4.499862 -0.096332 -0.410234  0.872947
  13.2950  4.805832  4.241827 -0.094934 -0.375439  0.933555
  13.3000  4.661866  4.455971 -0.095421 -0.405817  0.901494
  13.3050  4.682414  4.230827 -0.097916 -0.423296  0.982282
  13.3100  4.753075  4.445306 -0.093031 -0.397861  0.918411
  13.3150  4.999245  4.588424 -0.089454 -0.355581  0.910430
  13.3200  4.415156  3.892830 -0.107379 -0.417700  0.874945
  13.3250  4.797061  4.453669 -0.092479 -0.391118  0.889969
  13.3300  4.412493  4.248755 -0.091542 -0.389814  0.899120
  13.3350  4.304771  4.426348 -0.093138 -0.380122  0.843813
  13.3400  4.443661  4.030952 -0.096304 -0.421338  0.975513
  13.3450  4.600951  4.461578 -0.100979 -0.424939  0.908681
  13.3500  4.458182  4.215980 -0.102190 -0.402570  0.906764
  13.3550  4.325359  4.575061 -0.109469 -0.376017  0.932777
  13.3600  4.631415  4.347624 -0.100263 -0.403180  1.002673
  13.3650  4.568252  4.634588 -0.101110 -0.396617  0.866840
  13.3700  5.044512  4.300471 -0.095774 -0.393811  0.971515
  13.3750  4.836440  4.478741 -0.093507 -0.414538  0.907897
  13.3800  4.828666  4.574287 -0.106709 -0.392776  0.873858
  13.3850  4.721831  4.140720 -0.098944 -0.355500  0.849793
  13.3900  4.666550  4.325925 -0.098538 -0.389092  0.942370
  13.3950  4.608642  3.925964 -0.113135 -0.344838  0.911665
  13.4000  4.629398  4.764334 -0.113997 -0.380633  0.913097
  13.4050  4.357998  4.321598 -0.107546 -0.375747  0.893065
  13.4100  4.968176  4.532918 -0.114557 -0.398862  0.917493
  13.4150  4.589583  4.052514 -0.115962 -0.406016  0.982371
  13.4200  4.854488  4.494503 -0.112804 -0.383643  0.889920
  13.4250  4.672689  4.047728 -0.098973 -0.411194  0.911115
  13.4300  4.904451  4.234095 -0.115607 -0.366438  0.903837
  13.4350  4.609354  4.623936 -0.108063 -0.360422  0.976902
  13.4400  4.540344  4.461084 -0.110630 -0.368115  0.967884
  13.4450  4.521358  4.643820 -0.106947 -0.367887  0.870428
  13.4500  4.689166  4.108993 -0.123162 -0.370009  0.977250
  13.4550  4.581958  3.945015 -0.104804 -0.368010  0.868416
  13.4600  4.370652  4.211523 -0.107289 -0.366466  0.827509
  13.4650  4.537651  4.376695 -0.118615 -0.390164  0.892259
  13.4700  4.531472  4.531099 -0.110609 -0.369302  0.929656
  13.4750  4.620679  4.205304 -0.114618 -0.368149  0.923255
  13.4800  4.670053  4.325280 -0.106475 -0.358251  0.987800
  13.4850  4.615237  4.376640 -0.112521 -0.383683  0.957864
  13.4900  4.658266  4.537522 -0.099341 -0.369504  0.983350
  13.4950  4.492921  4.187285 -0.098808 -0.366745  0.893781
  13.5000  4.854296  4.425678 -0.102981 -0.389137  0.884217
  13.5050  5.018842  4.618071 -0.101017 -0.405246  0.968798
  13.5100  4.485944  4.446577 -0.117186 -0.386287  1.007972
  13.5150  4.945541  4.299035 -0.106152 -0.404020  0.957346
  13.5200  4.745170  4.510207 -0.108405 -0.400518  0.959464
  13.5250  4.545700  4.029872 -0.112179 -0.332094  0.859117
  13.5300  4.215987  4.507387 -0.111031 -0.376696  0.987919
  13.5350  4.732646  4.504734 -0.104319 -0.381000  0.947951
  13.5400  4.392496  4.228921 -0.102565 -0.406556  0.967550
  13.5450  4.477837  4.057217 -0.109386 -0.360250  0.849549
  13.5500  4.319256  4.048155 -0.098209 -0.353370  0.857113
  13.5550  4.820915  3.866203 -0.107341 -0.356758  0.917597
  13.5600  4.543898  4.378639 -0.114867 -0.377327  0.951529
  13.5650  4.256831  4.332655 -0.098413 -0.369700  0.897340
  13.5700  4.990997  4.528920 -0.102574 -0.373262  0.865908
  13.5750  4.651488  4.555264 -0.098674 -0.344428  0.969949
  13.5800  4.765881  4.160103 -0.107105 -0.353744  0.882623
  13.5850  4.580751  4.101874 -0.099052 -0.377174  0.921282
  13.5900  4.273165  4.532624 -0.112848 -0.387663  0.935055
  13.5950  4.657722  4.530205 -0.095907 -0.365306  0.891927
  13.6000  4.495836  4.328283 -0.100608 -0.358562  0.958169
  13.6050  4.679114  4.219111 -0.095966 -0.384624  0.893895
  13.6100  4.858445  4.217856 -0.095916 -0.349802  0.903664
  13.6150  4.167212  4.186751 -0.097573 -0.351979  0.960808
  13.6200  4.596565  4.205766 -0.092712 -0.360229  0.882620
  13.6250  4.466790  4.045227 -0.090297 -0.342809  0.931312
  13.6300  4.580678  4.526337 -0.095144 -0.358559  0.946491
  13.6350  4.791381  4.471803 -0.085973 -0.377160  0.999335
  13.6400  4.520820  4.112911 -0.088609 -0.355989  0.913838
  13.6450  4.471403  4.396570 -0.085826 -0.371594  0.977180
  13.6500  4.384407  4.595382 -0.086643 -0.350230  0.953684
  13.6550  4.235966  4.465419 -0.089664 -0.342108  0.935094
  13.6600  4.672622  3.744419 -0.085957 -0.325031  0.889147
  13.6650  4.591711  4.155801 -0.091374 -0.368201  0.913660
  13.6700  4.599538  4.400966 -0.087164 -0.373895  0.903002
  13.6750  4.463875  4.228356 -0.086238 -0.345591  0.889218
  13.6800  4.665638  4.585323 -0.085871 -0.370434  0.923896
  13.6850  4.674731  4.266280 -0.092523 -0.370005  0.971396
  13.6900  4.703942  4.029406 -0.089873 -0.378169  0.907534
  13.6950  4.190115  4.235717 -0.091117 -0.347328  0.936511
  13.7000  4.481225  4.334952 -0.094131 -0.351170  0.846126
  13.7050  4.180866  4.420009 -0.087073 -0.344063  0.949953
  13.7100  4.401326  4.376225 -0.091109 -0.361864  1.035451
  13.7150  4.274527  4.087159 -0.087491 -0.363709  0.882929
  13.7200  5.123554  4.555153 -0.075512 -0.347345  0.919963
  13.7250  4.461661  4.414445 -0.083587 -0.350557  0.934341
  13.7300  4.680420  3.993436 -0.079864 -0.374546  0.903724
  13.7350  4.607141  4.031095 -0.087378 -0.350829  0.985259
  13.7400  4.404578  4.255575 -0.094579 -0.331146  0.931103
  13.7450  4.388500  4.566339 -0.089117 -0.343772  0.928196
  13.7500  4.575105  4.643855 -0.092905 -0.349054  1.057312
  13.7550  4.499449  4.319145 -0.093989 -0.339043  0.989977
  13.7600  4.730668  4.191225 -0.088479 -0.374324  0.926367
  13.7650  4.681035  3.794408 -0.085824 -0.331627  0.954346
  13.7700  4.591967  4.326343 -0.093312 -0.335024  0.926110
  13.7750  4.152616  4.166876 -0.091347 -0.387979  0.918007
  13.7800  4.558727  4.656768 -0.087483 -0.338699  0.960440
  13.7850  4.312130  4.129808 -0.089593 -0.324856  0.883815
  13.7900  4.248781  4.274579 -0.083779 -0.370719  0.943367
  13.7950  4.161625  4.439782 -0.097258 -0.378360  0.927547
  13.8000  4.570695  4.459508 -0.089422 -0.363456  0.993831
  13.8050  4.026061  4.512196 -0.084334 -0.337028  0.847220
  13.8100  4.676371  4.448868 -0.097565 -0.351349  0.933757
  13.8150  4.645774  4.100796 -0.087069 -0.341651  0.889515
  13.8200  4.495613  4.170185 -0.088098 -0.324402  0.872411
  13.8250  3.930990  4.352077 -0.097280 -0.339993  0.908317
  13.8300  4.324983  4.033033 -0.095198 -0.329567  0.921123
  13.8350  4.453302  4.361333 -0.088424 -0.348285  0.993715
  13.8400  4.316304  4.703515 -0.089954 -0.324381  0.902381
  13.8450  4.491765  4.575617 -0.086256 -0.371767  0.948579
  13.8500  4.193578  4.303609 -0.097454 -0.345181  0.910168
  13.8550  4.537138  4.521986 -0.087687 -0.342540  0.933714
  13.8600  4.609325  4.462101 -0.085748 -0.326680  0.905917
  13.8650  4.275246  4.159321 -0.093200 -0.367026  0.961989
  13.8700  4.320748  4.388274 -0.093216 -0.335945  1.021676
  13.8750  4.243961  4.345055 -0.084786 -0.343133  0.928092
  13.8800  4.503337  4.274239 -0.090512 -0.322637  0.939855
  13.8850  4.252048  4.614155 -0.085906 -0.336029  0.925833
  13.8900  4.408648  3.756759 -0.084002 -0.330210  0.888439
  13.8950  4.392433  4.194208 -0.089692 -0.340152  0.959737
  13.9000  4.516093  4.415316 -0.085026 -0.343091  0.896012
  13.9050  4.134360  4.413896 -0.081160 -0.319940  1.014925
  13.9100  4.683880  4.704757 -0.084264 -0.328774  1.024371
  13.9150  3.870713  4.075119 -0.073846 -0.324863  0.973056
